name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2023-09-28,18,13.4,15.3,18,13.4,15.3,11.8,79.9,3.147,100,16.67,rain,0,0,29.5,20.4,46.7,1024.7,93.8,14.1,69.4,5.9,3,10,2023-09-28T06:49:17,2023-09-28T18:43:34,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-09-29,17,15.7,16.5,17,15.7,16.5,14.2,86.7,112.814,100,83.33,rain,0,0,50,24.8,43.2,1021.2,100,8.3,26.6,2.2,1,10,2023-09-29T06:50:17,2023-09-29T18:41:54,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-09-30,18.8,14.2,16.4,18.8,14.2,16.4,13.6,84,1.234,100,16.67,rain,0,0,38.9,16,11.2,1021.2,95.5,14.4,67.8,6.1,4,10,2023-09-30T06:51:18,2023-09-30T18:40:14,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-01,24.9,15.4,19.9,24.9,15.4,19.9,13.7,69.2,0,0,0,,0,0,40.7,16.8,4.4,1021.4,11.5,15.7,206.2,17.8,8,10,2023-10-01T06:52:19,2023-10-01T18:38:34,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-02,25.2,17.7,21,25.2,17.7,21,14.5,67.4,0,0,0,,0,0,31.7,12.1,25.6,1021.8,20.2,16,211,18.2,8,10,2023-10-02T06:53:20,2023-10-02T18:36:54,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-03,27.2,16.4,21.3,27.5,16.4,21.4,14.7,67.4,0,0,0,,0,0,13,6.8,10.2,1021.2,7.8,15.5,206.2,17.8,7,10,2023-10-03T06:54:21,2023-10-03T18:35:15,0.64,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-04,27.9,18.8,22.6,28.6,18.8,22.8,16.6,70.1,0,0,0,,0,0,14.8,12.7,121,1021.9,9.6,15.3,204.3,17.7,7,10,2023-10-04T06:55:22,2023-10-04T18:33:37,0.67,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-05,24.8,17.2,20.5,24.8,17.2,20.5,15.3,73,0,0,0,,0,0,29.5,13,125,1022.8,17.5,15.4,201,17.3,7,10,2023-10-05T06:56:24,2023-10-05T18:31:58,0.7,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-06,21.7,19.4,20.7,21.7,19.4,20.7,19,90.4,2.95,100,25,rain,0,0,29.5,9.9,72.5,1016.5,99.6,6.6,41.4,3.6,3,10,2023-10-06T06:57:26,2023-10-06T18:30:21,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-07,21.2,12.6,18.1,21.2,12.6,18.1,15.3,84.1,9.296,100,58.33,rain,0,0,44.3,23,331.5,1006.3,92.7,10.3,56.9,5,3,10,2023-10-07T06:58:28,2023-10-07T18:28:43,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-08,15.1,10.4,13,15.1,10.4,13,5.6,61.5,0,0,0,,0,0,43.9,29.1,253.8,1004.4,41.4,16,135.8,11.6,8,10,2023-10-08T06:59:31,2023-10-08T18:27:07,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-09,15.6,9.4,12.7,15.6,7,12.5,3.5,54.2,0,0,0,,0,0,42.5,20.8,236.7,1008.2,47.5,16,160.4,13.8,9,10,2023-10-09T07:00:34,2023-10-09T18:25:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-10,17.3,11.9,14.5,17.3,11.9,14.5,7.6,64.5,0.487,100,8.33,rain,0,0,31.7,16.6,232,1009.5,68.8,15.9,147.8,12.7,7,10,2023-10-10T07:01:37,2023-10-10T18:23:55,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,F1417,KNYC,72503014732"
New York,2023-10-11,20.9,13,16.6,20.9,13,16.6,8.1,59.5,0,0,0,,0,0,29.5,17.3,250.9,1010.8,43.6,15.9,192,16.6,7,10,2023-10-11T07:02:40,2023-10-11T18:22:20,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
New York,2023-10-12,20.9,12.3,16.8,20.9,12.3,16.8,8.2,60.7,0,0,0,,0,0,16.6,13.4,315.8,1011.8,21.6,15.6,153.5,13.1,7,10,2023-10-12T07:03:44,2023-10-12T18:20:46,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-13,17.2,11.2,14.5,17.2,11.2,14.5,5.2,54.5,0,0,0,,0,0,38.9,14.7,341.5,1014.3,17.2,16,193.6,16.6,7,10,2023-10-13T07:04:48,2023-10-13T18:19:12,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-14,13.8,9.7,11.7,13.8,7.6,11.5,7.4,76.5,18.206,100,54.17,rain,0,0,31.3,16.4,28.6,1009.4,94,12.6,12.4,1.1,0,10,2023-10-14T07:05:53,2023-10-14T18:17:40,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-15,15.5,10.4,12.7,15.5,10.4,12.7,5.9,64.8,0.448,100,12.5,rain,0,0,42.5,21.9,332.4,999.9,78.4,16,154.9,13.5,9,10,2023-10-15T07:06:57,2023-10-15T18:16:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-16,17.3,9,12.8,17.3,7.4,12.4,6.5,66.5,0,0,0,,0,0,33.5,14.1,311.5,1003.3,46.3,16,116.7,10,8,10,2023-10-16T07:08:02,2023-10-16T18:14:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-17,16.8,11.2,13.8,16.8,11.2,13.8,7.3,65.4,0,0,0,,0,0,22.3,12.8,354.1,1012.5,52.8,16,91.3,8,6,10,2023-10-17T07:09:08,2023-10-17T18:13:06,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-18,17,12.1,14.5,17,12.1,14.5,9.2,70.6,0,0,0,,0,0,14.8,8,81.1,1020,85.8,16,76.8,6.8,4,10,2023-10-18T07:10:14,2023-10-18T18:11:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-19,18.3,10.8,14.7,18.3,10.8,14.7,8.8,69.1,0,0,0,,0,0,29.5,17.4,194.3,1019.6,29.9,16,146.2,12.6,7,10,2023-10-19T07:11:20,2023-10-19T18:10:08,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-20,17.5,15.3,16.5,17.5,15.3,16.5,14.6,88.6,21.547,100,79.17,rain,0,0,40.7,18.6,139.5,1007,94.4,9.8,26.8,2.3,2,10,2023-10-20T07:12:26,2023-10-20T18:08:40,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-21,17.4,14.3,15.6,17.4,14.3,15.6,11.6,78.3,11.395,100,45.83,rain,0,0,51.1,24.9,286.8,993.2,88.6,11.5,51.7,4.6,3,10,2023-10-21T07:13:33,2023-10-21T18:07:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-22,14,9.7,12.4,14,7,12.3,3.7,55.9,0,0,0,,0,0,53.8,27.5,281.8,1003.6,85.9,16,119.2,10.2,9,10,2023-10-22T07:14:40,2023-10-22T18:05:48,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-23,15.8,8.7,11.7,15.8,5.8,10.6,3.1,55.9,0,0,0,,0,0,41.6,23.5,313.1,1019.2,18.2,16,166.8,14.4,7,10,2023-10-23T07:15:47,2023-10-23T18:04:23,0.32,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-24,18.3,8.8,13.3,18.3,8.1,13.1,6.1,62.8,0,0,0,,0,0,16.6,13.1,110.4,1027.2,17.1,16,136.1,11.8,6,10,2023-10-24T07:16:55,2023-10-24T18:03:00,0.35,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-25,22.3,11.8,16.9,22.3,11.8,16.9,7.4,54.9,0,0,0,,0,0,35.3,18.4,223.2,1025.1,23.1,16,156.9,13.7,6,10,2023-10-25T07:18:03,2023-10-25T18:01:37,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-26,25.8,14.6,19.9,25.8,14.6,19.9,9.6,51.9,0,0,0,,0,0,16.6,12,240.1,1022.7,26,16,164.5,14.3,6,10,2023-10-26T07:19:11,2023-10-26T18:00:16,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-27,23.4,17.2,20,23.4,17.2,20,11.6,59,0,0,0,,0,0,31.7,16,235.7,1019.1,29.3,16,73.6,6.5,3,10,2023-10-27T07:20:20,2023-10-27T17:58:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-28,26.8,18.6,22.2,27.3,18.6,22.2,14.1,60.8,0,0,0,,0,0,37.1,15.9,263.5,1016.1,32.5,16,159.7,13.7,6,10,2023-10-28T07:21:29,2023-10-28T17:57:37,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-29,18.9,10.8,13.2,18.9,10.8,13.2,9,77.5,11.362,100,62.5,rain,0,0,33.5,21.5,39.9,1018.7,94.3,12.4,15.3,1.2,1,10,2023-10-29T07:22:38,2023-10-29T17:56:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-30,15.8,10.4,13,15.8,10.4,13,10.3,84.3,12.024,100,25,rain,0,0,41.2,24.9,334.6,1010,97.9,9.8,41.5,3.7,3,10,2023-10-30T07:23:47,2023-10-30T17:55:03,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-10-31,10.7,7.7,9.5,10.7,5.8,8.7,1,55.6,0,0,0,,0,0,35.3,18.7,13.8,1017.5,69,16,110.4,9.5,6,10,2023-10-31T07:24:57,2023-10-31T17:53:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-01,9.3,4.8,7.5,8.9,1.8,5,-0.9,56.7,0.184,100,8.33,rain,0,0,45.7,28.3,333.4,1017.5,70.9,16,67.9,6,3,10,2023-11-01T07:26:07,2023-11-01T17:52:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-02,9.5,2.3,5.9,8.3,-0.9,3.8,-3.7,52,0,0,0,,0,0,27.7,15.1,282.3,1030.5,7.3,16,154.5,13.2,6,10,2023-11-02T07:27:17,2023-11-02T17:51:22,0.65,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-03,13.3,5.4,9.1,13.3,3.4,8.2,-0.7,51.1,0,0,0,,0,0,37.1,16.2,203.6,1030.5,13.2,16,148.6,12.7,6,10,2023-11-03T07:28:28,2023-11-03T17:50:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-04,16.1,8.3,11.8,16.1,6.4,11.1,2.4,53.4,0,0,0,,0,0,20.5,13.5,229.5,1022.9,49.5,16,89.1,7.7,4,10,2023-11-04T07:29:38,2023-11-04T17:49:03,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-05,18,10,13.5,18,10,13.5,3.5,51.7,0,0,0,,0,0,27.7,13.9,339.3,1017.2,54.7,15.7,100.8,9.2,5,10,2023-11-05T06:30:49,2023-11-05T16:47:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-06,13.1,7.3,10.4,13.1,4.8,9.7,2.8,59.9,0,0,0,,0,0,27.7,14.3,49.9,1019.5,35.1,16,107.2,9.2,6,10,2023-11-06T06:32:00,2023-11-06T16:46:49,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-07,17.8,12.5,14.8,17.8,12.5,14.8,8.9,68.9,1.25,100,12.5,rain,0,0,48.8,21,244.7,1009.1,50,15,55.2,4.7,2,10,2023-11-07T06:33:11,2023-11-07T16:45:44,0.82,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-08,12.5,6.3,8.8,12.5,2.9,7.3,-3.3,43.4,0,0,0,,0,0,42.5,21.6,331.9,1017.3,29.7,16,140.6,12.3,6,10,2023-11-08T06:34:22,2023-11-08T16:44:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-09,14.2,6.2,10.5,14.2,3.7,9.9,3.1,60.8,0,0,0,,0,0,29.5,14.8,41.1,1013,65.1,16,49.7,4.4,2,10,2023-11-09T06:35:33,2023-11-09T16:43:40,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-10,11.7,7.9,10.4,11.7,6.2,10,1.1,53.2,0,0,0,,0,0,31.7,17,257.6,1019,55.9,16,24.8,2.2,1,10,2023-11-10T06:36:44,2023-11-10T16:42:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-11,12.5,6.4,8.9,12.5,5.1,7.9,-0.1,54.8,0,0,0,,0,0,37.1,19.6,315.5,1026.1,29,16,118.4,10.2,6,10,2023-11-11T06:37:56,2023-11-11T16:41:43,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-12,7.2,2.7,4.9,6.6,-1.2,2.5,-3.7,54.1,0,0,0,,0,0,20.5,15.6,21.7,1031.5,19.6,16,106.5,9.3,6,10,2023-11-12T06:39:07,2023-11-12T16:40:47,0.98,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-13,9.1,2,6,8.8,0.1,4.5,-3,53,0,0,0,,0,0,29.5,13.1,286.2,1025.8,29.7,16,124,10.7,6,10,2023-11-13T06:40:18,2023-11-13T16:39:52,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-14,11.8,6.3,8.6,11.8,4.6,7.3,-0.7,52.6,0,0,0,,0,0,51,24,310.3,1024.8,23.7,16,135.4,11.7,6,10,2023-11-14T06:41:29,2023-11-14T16:39:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-15,11.7,4.3,8.1,11.7,3.6,7.7,0.2,58,0,0,0,,0,0,35.3,17.3,230.5,1028.6,19.7,16,106.8,9.1,5,10,2023-11-15T06:42:40,2023-11-15T16:38:10,0.08,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-16,18.3,7.4,12.5,18.3,6.1,12.1,2.5,52.6,0,0,0,,0,0,27.7,12.8,237.9,1023.3,17.7,16,122.1,10.5,5,10,2023-11-16T06:43:50,2023-11-16T16:37:21,0.12,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-17,19.3,10.8,15.2,19.3,10.8,15.2,8.3,64.2,0,0,0,,0,0,33.5,19.6,199.2,1015.8,28,16,101.3,8.8,5,10,2023-11-17T06:45:01,2023-11-17T16:36:34,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-18,16.5,5.8,11.7,16.5,3.6,10.9,3.1,58.1,0,0,0,,0,0,44.6,26.4,311.3,1007.8,56.6,16,71.2,6.1,5,10,2023-11-18T06:46:11,2023-11-18T16:35:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-19,13.1,4.6,8.6,13.1,2.5,7.6,-2.5,46.5,0,0,0,,0,0,42.5,26.5,271.8,1013.5,8.9,16,115.3,10,5,10,2023-11-19T06:47:21,2023-11-19T16:35:07,0.23,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-20,7.5,3.1,5,5.8,0.2,2.5,-7.2,42.2,0,0,0,,0,0,37.1,16.6,3.8,1027.4,17.5,16,113.3,9.7,5,10,2023-11-20T06:48:30,2023-11-20T16:34:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-21,8.6,1.2,5.2,6,-3.2,1.9,-1.3,64,10.765,100,37.5,rain,0,0,47.7,28.8,84,1029.3,63.1,14.6,37,3.4,2,10,2023-11-21T06:49:39,2023-11-21T16:33:47,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-22,12.4,8.8,11,12.4,5.2,10.7,7.8,81.2,48.07,100,37.5,rain,0,0,56.6,36,354.5,1006.5,95.6,11.7,82.9,7.1,6,10,2023-11-22T06:50:48,2023-11-22T16:33:11,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-23,11.5,7.1,9.4,11.5,4.1,8,0.9,56.1,0,0,0,,0,0,46.5,23.7,299.6,1010.8,39.7,16,115.7,10.1,5,10,2023-11-23T06:51:56,2023-11-23T16:32:36,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-24,10.6,1,7.4,10.6,-3.6,4.9,-3.6,46.1,0,0,0,,0,0,59.7,23.8,312.7,1020.4,54.2,16,114.1,9.8,5,10,2023-11-24T06:53:03,2023-11-24T16:32:04,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-25,4.4,-0.4,2.1,4.4,-3.7,0.8,-7.9,47.9,0,0,0,,0,0,31.3,13.7,355.4,1028.8,21.4,16,93.1,8.1,5,10,2023-11-25T06:54:10,2023-11-25T16:31:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-26,11.9,1.9,6.7,11.9,0.2,5.7,1.6,70.7,6.046,100,33.33,rain,0,0,50.5,19,83.6,1019.7,72.9,14.2,44.8,3.7,3,10,2023-11-26T06:55:16,2023-11-26T16:31:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-27,12.9,3.2,8.1,12.9,-0.8,6,1.5,65.1,2.832,100,8.33,rain,0,0,49.8,25.9,266.1,1006.3,52.2,15.3,68.7,5.9,5,10,2023-11-27T06:56:22,2023-11-27T16:30:40,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-28,4.6,0.6,1.9,0.1,-4.7,-2.8,-9.6,42.5,0,0,0,,0,0,54.1,27.5,278.4,1011.5,25.3,16,71.9,6.1,5,10,2023-11-28T06:57:27,2023-11-28T16:30:16,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-29,2.9,-2.6,0.4,0,-8.6,-3.7,-10.7,43.9,0,0,0,,0,0,37.1,24.1,252,1018.6,33.8,16,112,9.6,5,10,2023-11-29T06:58:31,2023-11-29T16:29:54,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-11-30,10.4,1.1,6.1,10.4,-2.5,3.9,-5.8,42.4,0,0,0,,0,0,34.6,15.4,230.3,1019.9,30.4,16,102.2,8.9,5,10,2023-11-30T06:59:34,2023-11-30T16:29:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-01,9.5,5.6,7.5,9.5,3.5,6.4,2.3,70.3,10.264,100,33.33,rain,0,0,22.3,14.4,214.2,1020,58.6,13.3,32.5,2.7,2,10,2023-12-01T07:00:36,2023-12-01T16:29:18,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-02,14.7,8.3,10.7,14.7,6.6,10.1,7.7,82.5,0,0,0,,0,0,31.7,12.9,263.8,1016,68.6,10.1,77.5,6.8,5,10,2023-12-02T07:01:37,2023-12-02T16:29:04,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-03,11.4,9.3,10.2,11.4,6.7,9.4,8.2,87.7,15.363,100,70.83,rain,0,0,37.1,24.1,61.8,1009.3,98.2,5.8,10.4,1,1,10,2023-12-03T07:02:37,2023-12-03T16:28:51,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-04,11.3,6.3,9,11.3,3.4,7.5,2.4,63.8,0,0,0,,0,0,42.5,21.6,266.6,1008,34.9,15.4,85.6,7.4,5,10,2023-12-04T07:03:36,2023-12-04T16:28:41,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-05,6.2,3.7,5.1,5.5,0.7,3.1,-3.6,53.7,0,0,0,,0,0,35.3,14.2,325.8,1015.7,42.3,16,63,5.5,3,10,2023-12-05T07:04:34,2023-12-05T16:28:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-06,5.2,1.8,3.4,2.6,-2.4,0.1,-5.3,53.6,0,0,0,,0,0,43.4,29.3,340.1,1015.5,77.3,16,67.3,5.7,5,10,2023-12-06T07:05:30,2023-12-06T16:28:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-07,4,0.1,2.2,2.1,-3.1,-0.9,-4.9,59.9,0,0,0,,0,0,33.5,18,266.3,1016.7,69.7,15.7,33.8,3.1,2,10,2023-12-07T07:06:25,2023-12-07T16:28:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-08,10.2,3.7,6.9,10.2,1.1,6,-0.4,60.6,0,0,0,,0,0,16.6,17.6,204.6,1021.1,49.7,15.8,87.4,7.5,5,10,2023-12-08T07:07:19,2023-12-08T16:28:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-09,14.2,5.9,9.9,14.2,4.2,9.5,5.6,75.5,0,0,0,,0,0,14.8,7.9,53,1021.9,39.3,14.3,80,7,4,10,2023-12-09T07:08:12,2023-12-09T16:28:25,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-10,16.2,9.7,13.4,16.2,9.7,13.4,11.1,86,22.666,100,50,rain,0,0,59.4,18.1,167.9,1011.7,94.1,11.2,18.2,1.6,2,10,2023-12-10T07:09:03,2023-12-10T16:28:29,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
